0, 0 
0.01701270321741061, 0.0003806099329320495 
0.0339503260082523, 0.0020219109046919898 
0.050825857716141135, 0.0042112862176016275 
0.06755198229744636, 0.007343967365659433 
0.08405812065330916, 0.011482122904284648 
0.09943081758432559, 0.018779870759058584 
0.11480561095390511, 0.026073200830258818 
0.13126804998505806, 0.03038191709271009 
0.14822006479217345, 0.03186722132554612 
0.16522959245242036, 0.031364326246990384 
0.18219208914282845, 0.03000394368585734 
0.19908942721246925, 0.027989768707111028 
0.2159466837972927, 0.02566386348157704 
0.23281665238490573, 0.023432026897575058 
0.2497187494261365, 0.021458185390878622 
0.26667422380739214, 0.020012909226498954 
0.2836775697515615, 0.019332349612916414 
0.30069266340331996, 0.019584386726510455 
0.31768583519907895, 0.02048385712878134 
0.3346425803187491, 0.021914147180233434 
0.35149833102152633, 0.02425094048101213 
0.3681895696407969, 0.02756447153402937 
0.3844513612963258, 0.03257756108408833 
0.40006427374014, 0.03934615766731974 
0.4149689940355291, 0.047557506375111636 
0.42966467261233876, 0.05613736452381306 
0.44402015607523576, 0.06527503541038093 
0.4579481441918777, 0.07505195116676451 
0.4717330198473124, 0.08502963315452812 
0.48571248007842377, 0.09473280924957636 
0.4998984379670799, 0.10413150774809281 
0.5145113568778924, 0.11285157286199869 
0.5298789588784829, 0.12016004352528972 
0.545922750492557, 0.1258322287592985 
0.5623615850216253, 0.13023014349365303 
0.5790181461613001, 0.1337138061760914 
0.5959043089786611, 0.13581961718145644 
0.6129129154714815, 0.13635275867967828 
0.6299296756886269, 0.13643525957007852 
0.6468063509900683, 0.13861580203801122 
0.6625876415536015, 0.14498194709087325 
0.6775920085151197, 0.1530097678891249 
0.6911578000091326, 0.1632833376594485 
0.702128756277128, 0.17629160630867588 
0.71187115802714, 0.1902437582153211 
0.721771483338121, 0.20408429626199714 
0.7329328870762303, 0.216929528890473 
0.7455907184086475, 0.22830301738982167 
0.7598549398205612, 0.23758250671826237 
0.77403862309547, 0.24698463751089716 
0.7878506626613391, 0.2569246826675152 
0.8012291619955663, 0.26744098858969256 
0.8138461119058256, 0.2788598111930413 
0.8257862963172388, 0.29098453514479317 
0.8370433404776887, 0.3037460355054255 
0.8478239231430447, 0.31691250701757206 
0.8584039316101514, 0.33024068601999734 
0.8687256104695936, 0.3437699092130444 
0.8787381639203374, 0.35752947708709987 
0.8884833844934813, 0.37147966026387264 
0.8981421373731672, 0.38548985039441336 
0.9077682799685671, 0.3995224664519333 
0.9173581321731108, 0.41357990823128093 
0.9269020436979782, 0.4276685805424053 
0.9363906485421514, 0.4417945606073734 
0.9455439713090881, 0.45614006920794303 
0.9287576488003203, 0.45334788165758466 
0.9121892305104481, 0.4494665867632786 
0.8955699554098273, 0.4458091792368157 
0.8785925997379744, 0.44464886502241313 
0.8615785779373067, 0.4449650878096122 
0.8445813958520194, 0.4457852925671732 
0.8276375814073698, 0.44736139115229434 
0.8109496903298381, 0.450691740393617 
0.7948676545749324, 0.4562545688704507 
0.7802249949597859, 0.4649246008242384 
0.7661771388212647, 0.47452848923446844 
0.7530926511778613, 0.48540843030941744 
0.742646369698805, 0.4988416777926237 
0.7352548484043391, 0.5141695069813312 
0.7301389940656348, 0.5303992626501606 
0.725790853691755, 0.546851332731879 
0.709343219060371, 0.542486444449547 
0.6926839243946789, 0.5390158773595198 
0.675807071194715, 0.5368367122093747 
0.658841119528395, 0.5355201185967392 
0.6418429581435364, 0.5347204660352818 
0.6248269065924691, 0.5345446129825444 
0.6078203443776086, 0.53513940396837 
0.5908349553059045, 0.5361754989290628 
0.573855948421303, 0.5373113950059107 
0.5568936789804557, 0.5386746081590297 
0.5399498443913607, 0.540250490166709 
0.523023216194279, 0.54200154486674 
0.5061107089639372, 0.5438841053221769 
0.48919200399681284, 0.5457101274798035 
0.4722479598557334, 0.547283754764103 
0.45527925089724025, 0.5485643214225373 
0.43828484488962993, 0.549440163379307 
0.42126790772410044, 0.5494681667569838 
0.404257732302171, 0.5489876807531016 
